time,temp,weather,wind,humidity,barometer,visibility
10:50,7 °C,Partly sunny.,14 mph,66%,1033 mbar,N/A
11:20,7 °C,Partly sunny.,12 mph,66%,1033 mbar,N/A
11:50,8 °C,Partly sunny.,13 mph,62%,1033 mbar,N/A
12:20,8 °C,Partly sunny.,13 mph,62%,1033 mbar,N/A
12:50,8 °C,Partly sunny.,12 mph,62%,1033 mbar,N/A
13:19,9 °C,Partly sunny.,14 mph,58%,1033 mbar,N/A
13:50,9 °C,Partly sunny.,15 mph,58%,1032 mbar,N/A
14:20,9 °C,Partly sunny.,15 mph,58%,1032 mbar,N/A
15:22,9 °C,Partly sunny.,14 mph,58%,1032 mbar,N/A
15:50,9 °C,Partly sunny.,13 mph,58%,1032 mbar,N/A
16:20,9 °C,Partly sunny.,13 mph,58%,1032 mbar,N/A
16:50,9 °C,Partly sunny.,14 mph,58%,1031 mbar,N/A
17:20,9 °C,Partly sunny.,12 mph,58%,1031 mbar,N/A
17:50,9 °C,Partly sunny.,13 mph,58%,1031 mbar,N/A
18:20,8 °C,Partly sunny.,12 mph,62%,1031 mbar,N/A
18:50,8 °C,Partly sunny.,13 mph,62%,1031 mbar,N/A
19:20,8 °C,Partly sunny.,10 mph,62%,1031 mbar,N/A
19:50,8 °C,Passing clouds.,13 mph,62%,1031 mbar,N/A
20:20,7 °C,Passing clouds.,10 mph,66%,1031 mbar,N/A
20:50,7 °C,Overcast.,13 mph,66%,1031 mbar,N/A
21:50,7 °C,Overcast.,13 mph,61%,1031 mbar,N/A
22:50,6 °C,Overcast.,N/A,71%,1031 mbar,N/A
23:50,5 °C,Passing clouds.,6 mph,70%,1031 mbar,N/A
"00:50
Sun, 4 Apr",4 °C,Clear.,3 mph,75%,1031 mbar,N/A
01:50,2 °C,Clear.,3 mph,81%,1030 mbar,N/A
02:50,1 °C,Clear.,1 mph,93%,1030 mbar,N/A
03:50,0 °C,Clear.,2 mph,93%,1030 mbar,N/A
04:50,0 °C,Passing clouds.,2 mph,93%,1030 mbar,N/A
05:50,1 °C,Overcast.,3 mph,93%,1029 mbar,N/A
06:50,2 °C,Overcast.,2 mph,93%,1029 mbar,N/A
07:20,3 °C,Overcast.,3 mph,87%,1029 mbar,N/A
07:50,3 °C,Partly sunny.,2 mph,93%,1029 mbar,N/A
08:19,4 °C,Partly sunny.,2 mph,87%,1028 mbar,N/A
08:50,5 °C,Partly sunny.,5 mph,81%,1028 mbar,N/A
09:20,6 °C,Scattered clouds.,5 mph,76%,1028 mbar,N/A
09:50,6 °C,Passing clouds.,5 mph,76%,1028 mbar,N/A
10:20,7 °C,Passing clouds.,7 mph,71%,1028 mbar,N/A
10:50,8 °C,Passing clouds.,7 mph,66%,1027 mbar,N/A
11:20,9 °C,Passing clouds.,7 mph,66%,1027 mbar,N/A
11:50,10 °C,Passing clouds.,7 mph,62%,1027 mbar,N/A
12:20,11 °C,Sunny.,6 mph,58%,1026 mbar,16 km
12:50,12 °C,Sunny.,5 mph,58%,1026 mbar,16 km
13:20,13 °C,Sunny.,7 mph,51%,1025 mbar,16 km
13:50,13 °C,Sunny.,7 mph,51%,1025 mbar,16 km
14:20,14 °C,Sunny.,7 mph,48%,1024 mbar,16 km
14:50,14 °C,Sunny.,8 mph,48%,1023 mbar,16 km
15:20,14 °C,Sunny.,10 mph,48%,1023 mbar,16 km
15:50,15 °C,Sunny.,10 mph,42%,1022 mbar,16 km
16:20,15 °C,Sunny.,10 mph,42%,1022 mbar,16 km
16:50,15 °C,Sunny.,10 mph,42%,1021 mbar,16 km
17:20,15 °C,Sunny.,12 mph,39%,1021 mbar,16 km
17:50,15 °C,Sunny.,12 mph,42%,1021 mbar,16 km
18:20,15 °C,Sunny.,13 mph,45%,1020 mbar,16 km
18:50,14 °C,Sunny.,10 mph,44%,1020 mbar,16 km
19:20,14 °C,Sunny.,9 mph,44%,1020 mbar,16 km
19:50,13 °C,Clear.,6 mph,47%,1020 mbar,16 km
20:50,12 °C,Clear.,9 mph,54%,1019 mbar,N/A
21:50,11 °C,Clear.,12 mph,62%,1018 mbar,N/A
22:50,9 °C,Clear.,8 mph,71%,1018 mbar,N/A
23:50,9 °C,Passing clouds.,10 mph,76%,1017 mbar,N/A
"00:50
Mon, 5 Apr",9 °C,Passing clouds.,10 mph,76%,1016 mbar,N/A
01:50,8 °C,Passing clouds.,12 mph,76%,1015 mbar,N/A
02:50,8 °C,Passing clouds.,9 mph,76%,1015 mbar,N/A
03:50,7 °C,Passing clouds.,9 mph,81%,1014 mbar,N/A
04:50,7 °C,Passing clouds.,10 mph,81%,1013 mbar,N/A
05:50,8 °C,Passing clouds.,9 mph,76%,1014 mbar,N/A
06:50,7 °C,Partly sunny.,21 mph,57%,1015 mbar,N/A
07:50,6 °C,Partly sunny.,15 mph,53%,1015 mbar,N/A
08:20,6 °C,Partly sunny.,15 mph,49%,1016 mbar,N/A
08:50,7 °C,Broken clouds.,15 mph,49%,1016 mbar,N/A
09:20,5 °C,Partly sunny.,14 mph,66%,1016 mbar,N/A
09:50,5 °C,Broken clouds.,13 mph,61%,1017 mbar,N/A
10:21,4 °C,Light snow. Partly sunny.,15 mph,65%,1018 mbar,N/A
10:50,4 °C,Broken clouds.,14 mph,65%,1018 mbar,N/A
11:20,3 °C,Broken clouds.,13 mph,70%,1019 mbar,N/A
11:50,4 °C,Snow flurries. Broken clouds.,13 mph,56%,1019 mbar,N/A
12:22,4 °C,Scattered clouds.,14 mph,56%,1019 mbar,N/A
12:50,5 °C,Passing clouds.,15 mph,53%,1019 mbar,N/A
13:20,6 °C,Passing clouds.,17 mph,42%,1019 mbar,N/A
13:50,6 °C,Sunny.,14 mph,39%,1019 mbar,16 km
14:20,6 °C,Sunny.,18 mph,29%,1019 mbar,16 km
14:50,7 °C,Sunny.,16 mph,27%,1019 mbar,16 km
15:20,6 °C,Sunny.,15 mph,24%,1019 mbar,16 km
15:50,7 °C,Sunny.,18 mph,25%,1019 mbar,16 km
16:19,7 °C,Sunny.,16 mph,21%,1019 mbar,16 km
16:50,7 °C,Sunny.,16 mph,23%,1020 mbar,16 km
17:19,7 °C,Sunny.,13 mph,25%,1020 mbar,16 km
17:50,7 °C,Sunny.,14 mph,23%,1020 mbar,16 km
18:20,6 °C,Sunny.,16 mph,26%,1020 mbar,16 km
18:50,6 °C,Sunny.,15 mph,29%,1020 mbar,16 km
19:19,5 °C,Sunny.,8 mph,33%,1021 mbar,16 km
19:50,5 °C,Clear.,9 mph,33%,1021 mbar,16 km
20:19,4 °C,Clear.,7 mph,36%,1021 mbar,16 km
20:50,4 °C,Clear.,8 mph,42%,1022 mbar,16 km
21:50,3 °C,Clear.,9 mph,45%,1022 mbar,N/A
22:50,2 °C,Clear.,9 mph,52%,1022 mbar,N/A
23:50,2 °C,Clear.,10 mph,56%,1022 mbar,N/A
"00:50
Tue, 6 Apr",2 °C,Clear.,9 mph,56%,1022 mbar,N/A
01:50,1 °C,Clear.,9 mph,65%,1021 mbar,N/A
02:50,1 °C,Clear.,8 mph,65%,1021 mbar,N/A
03:50,1 °C,Clear.,9 mph,70%,1021 mbar,N/A
04:50,0 °C,Clear.,7 mph,75%,1020 mbar,N/A
05:50,0 °C,Passing clouds.,8 mph,80%,1020 mbar,N/A
06:50,0 °C,Sunny.,9 mph,80%,1020 mbar,16 km
07:20,0 °C,Sunny.,6 mph,80%,1021 mbar,16 km
07:50,1 °C,Sunny.,8 mph,75%,1020 mbar,16 km
08:20,2 °C,Sunny.,12 mph,70%,1021 mbar,16 km
08:50,3 °C,Passing clouds.,15 mph,70%,1021 mbar,N/A
09:20,3 °C,Passing clouds.,14 mph,65%,1021 mbar,N/A
09:50,4 °C,Passing clouds.,15 mph,61%,1020 mbar,N/A
10:20,4 °C,Passing clouds.,16 mph,48%,1020 mbar,N/A
10:50,5 °C,Passing clouds.,13 mph,45%,1020 mbar,N/A
11:20,5 °C,Passing clouds.,15 mph,42%,1020 mbar,N/A
11:50,6 °C,Passing clouds.,13 mph,39%,1019 mbar,N/A
12:20,7 °C,Passing clouds.,16 mph,37%,1019 mbar,N/A
12:50,7 °C,Passing clouds.,15 mph,37%,1019 mbar,N/A
13:20,6 °C,Sunny.,16 mph,34%,1019 mbar,16 km
13:50,6 °C,Sunny.,16 mph,34%,1019 mbar,16 km
14:20,7 °C,Partly sunny.,17 mph,31%,1018 mbar,N/A
14:50,7 °C,Partly sunny.,16 mph,34%,1018 mbar,N/A
15:20,7 °C,Partly sunny.,15 mph,37%,1018 mbar,N/A
15:50,6 °C,Scattered showers. Partly sunny.,18 mph,39%,1018 mbar,N/A
16:20,6 °C,Scattered showers. Broken clouds.,16 mph,36%,1018 mbar,N/A
16:50,3 °C,Broken clouds.,12 mph,75%,1019 mbar,N/A
17:21,5 °C,Broken clouds.,20 mph,49%,1019 mbar,N/A
17:50,4 °C,Partly sunny.,9 mph,52%,1018 mbar,N/A
18:20,4 °C,Partly sunny.,9 mph,56%,1019 mbar,N/A
18:50,3 °C,Passing clouds.,8 mph,60%,1019 mbar,N/A
19:21,3 °C,Scattered clouds.,9 mph,60%,1019 mbar,N/A
19:50,2 °C,Partly cloudy.,18 mph,70%,1020 mbar,N/A
20:22,1 °C,Clear.,10 mph,81%,1020 mbar,16 km
20:50,0 °C,Passing clouds.,7 mph,87%,1020 mbar,N/A
21:50,0 °C,Clear.,8 mph,87%,1021 mbar,N/A
22:50,-1 °C,Clear.,7 mph,86%,1021 mbar,N/A
23:50,-1 °C,Clear.,5 mph,80%,1022 mbar,N/A
"00:50
Wed, 7 Apr",-1 °C,Clear.,6 mph,80%,1022 mbar,N/A
01:50,-2 °C,Clear.,6 mph,86%,1022 mbar,N/A
02:50,-2 °C,Clear.,7 mph,86%,1022 mbar,N/A
03:50,-2 °C,Clear.,7 mph,86%,1022 mbar,N/A
04:50,-2 °C,Clear.,7 mph,86%,1022 mbar,N/A
05:50,-3 °C,Clear.,5 mph,93%,1022 mbar,N/A
06:50,-2 °C,Passing clouds.,2 mph,93%,1023 mbar,N/A
07:24,-1 °C,Passing clouds.,5 mph,86%,1023 mbar,N/A
07:50,-1 °C,Sunny.,2 mph,93%,1023 mbar,16 km
08:22,0 °C,Sunny.,5 mph,80%,1023 mbar,16 km
08:50,2 °C,Sunny.,7 mph,75%,1023 mbar,16 km
09:21,3 °C,Sunny.,8 mph,70%,1024 mbar,16 km
09:50,3 °C,Sunny.,9 mph,65%,1024 mbar,16 km
10:50,5 °C,Sunny.,15 mph,49%,1023 mbar,16 km
11:22,5 °C,More clouds than sun.,17 mph,45%,1023 mbar,N/A
11:50,5 °C,Broken clouds.,15 mph,49%,1023 mbar,N/A
12:50,5 °C,Partly sunny.,15 mph,49%,1023 mbar,N/A
13:24,6 °C,Partly sunny.,18 mph,42%,1024 mbar,N/A
13:50,6 °C,Sunny.,15 mph,46%,1024 mbar,16 km
14:23,6 °C,Sunny.,13 mph,46%,1023 mbar,16 km
14:50,6 °C,Partly sunny.,15 mph,46%,1023 mbar,N/A
15:21,6 °C,Sunny.,14 mph,46%,1024 mbar,16 km
15:50,6 °C,Sunny.,16 mph,42%,1024 mbar,16 km
16:21,6 °C,Sunny.,16 mph,46%,1024 mbar,16 km
16:50,6 °C,Sunny.,14 mph,46%,1023 mbar,16 km
17:20,6 °C,Sunny.,13 mph,46%,1023 mbar,16 km
17:50,6 °C,Sunny.,13 mph,46%,1024 mbar,16 km
18:20,6 °C,Sunny.,12 mph,46%,1023 mbar,16 km
18:50,6 °C,Sunny.,10 mph,49%,1023 mbar,16 km
19:20,6 °C,Sunny.,10 mph,49%,1024 mbar,16 km
19:50,5 °C,Clear.,8 mph,53%,1024 mbar,16 km
20:20,5 °C,Clear.,7 mph,53%,1024 mbar,16 km
20:50,5 °C,Overcast.,6 mph,53%,1024 mbar,N/A
21:50,5 °C,Overcast.,6 mph,57%,1024 mbar,N/A
22:50,5 °C,Overcast.,7 mph,57%,1024 mbar,N/A
23:50,5 °C,Overcast.,7 mph,61%,1024 mbar,N/A
"00:50
Thu, 8 Apr",4 °C,Passing clouds.,6 mph,61%,1024 mbar,N/A
01:50,3 °C,Overcast.,3 mph,70%,1024 mbar,N/A
02:50,3 °C,Overcast.,7 mph,70%,1024 mbar,N/A
03:50,4 °C,Overcast.,7 mph,65%,1024 mbar,N/A
04:50,3 °C,Overcast.,6 mph,70%,1023 mbar,N/A
05:50,3 °C,Overcast.,6 mph,70%,1023 mbar,N/A
06:50,4 °C,Sunny.,5 mph,70%,1023 mbar,16 km
07:20,4 °C,Partly sunny.,5 mph,70%,1023 mbar,N/A
07:50,5 °C,Partly sunny.,5 mph,66%,1023 mbar,N/A
08:20,6 °C,Broken clouds.,8 mph,61%,1023 mbar,N/A
08:50,6 °C,Broken clouds.,8 mph,61%,1023 mbar,N/A
09:20,8 °C,Partly sunny.,12 mph,53%,1023 mbar,N/A
09:50,7 °C,Partly sunny.,12 mph,61%,1023 mbar,N/A
10:20,8 °C,Partly sunny.,12 mph,57%,1023 mbar,N/A
10:50,8 °C,Partly sunny.,12 mph,57%,1022 mbar,N/A
11:20,9 °C,Broken clouds.,15 mph,54%,1022 mbar,N/A
11:50,10 °C,Scattered clouds.,14 mph,54%,1022 mbar,N/A
12:20,11 °C,Broken clouds.,13 mph,50%,1021 mbar,N/A
12:50,13 °C,Broken clouds.,15 mph,51%,1021 mbar,N/A
13:20,12 °C,Broken clouds.,14 mph,51%,1021 mbar,N/A
13:50,12 °C,Broken clouds.,16 mph,54%,1020 mbar,N/A
14:20,12 °C,Broken clouds.,16 mph,54%,1020 mbar,N/A
14:50,12 °C,Broken clouds.,16 mph,51%,1020 mbar,N/A
15:50,11 °C,Broken clouds.,16 mph,54%,1019 mbar,N/A
16:27,11 °C,Broken clouds.,15 mph,58%,1019 mbar,N/A
16:50,11 °C,Partly sunny.,14 mph,58%,1018 mbar,N/A
17:22,11 °C,Broken clouds.,14 mph,58%,1018 mbar,N/A
17:50,11 °C,Partly sunny.,10 mph,58%,1018 mbar,N/A
18:50,10 °C,Partly sunny.,10 mph,62%,1017 mbar,N/A
19:50,10 °C,Partly cloudy.,10 mph,62%,1017 mbar,N/A
20:29,10 °C,Passing clouds.,8 mph,62%,1017 mbar,N/A
20:50,9 °C,Passing clouds.,10 mph,66%,1017 mbar,N/A
21:50,9 °C,Passing clouds.,9 mph,66%,1017 mbar,N/A
22:50,8 °C,Partly cloudy.,10 mph,71%,1016 mbar,N/A
23:50,8 °C,Passing clouds.,9 mph,71%,1016 mbar,N/A
"00:50
Fri, 9 Apr",7 °C,Passing clouds.,9 mph,76%,1015 mbar,N/A
01:50,6 °C,Overcast.,8 mph,81%,1015 mbar,N/A
02:50,5 °C,Overcast.,6 mph,87%,1014 mbar,N/A
03:50,5 °C,Overcast.,6 mph,87%,1014 mbar,N/A
04:50,6 °C,Overcast.,7 mph,81%,1014 mbar,N/A
05:50,5 °C,Passing clouds.,6 mph,87%,1013 mbar,N/A
06:50,5 °C,Sunny.,3 mph,87%,1013 mbar,16 km
07:20,5 °C,Sunny.,3 mph,87%,1013 mbar,16 km
07:50,7 °C,Sunny.,7 mph,81%,1013 mbar,16 km
08:20,7 °C,Sunny.,9 mph,81%,1013 mbar,16 km
08:50,8 °C,Broken clouds.,9 mph,76%,1013 mbar,N/A
09:20,9 °C,Scattered clouds.,10 mph,71%,1013 mbar,N/A
10:20,10 °C,Scattered clouds.,12 mph,67%,1013 mbar,N/A
10:50,11 °C,Broken clouds.,12 mph,62%,1013 mbar,N/A
11:20,10 °C,Scattered clouds.,13 mph,62%,1013 mbar,N/A
11:50,11 °C,Broken clouds.,10 mph,54%,1013 mbar,N/A
12:20,13 °C,Partly sunny.,10 mph,47%,1012 mbar,N/A
12:50,12 °C,Partly sunny.,8 mph,51%,1012 mbar,N/A
13:20,13 °C,Sunny.,12 mph,44%,1012 mbar,16 km
13:50,13 °C,Partly sunny.,10 mph,47%,1012 mbar,N/A
14:20,12 °C,Sunny.,10 mph,51%,1012 mbar,16 km
14:50,13 °C,Partly sunny.,9 mph,47%,1011 mbar,N/A
15:20,14 °C,Broken clouds.,9 mph,44%,1011 mbar,N/A
15:50,13 °C,Broken clouds.,8 mph,47%,1011 mbar,N/A
16:20,14 °C,Broken clouds.,13 mph,41%,1011 mbar,N/A
16:50,13 °C,Partly sunny.,10 mph,47%,1011 mbar,N/A
17:20,12 °C,Partly sunny.,9 mph,58%,1011 mbar,N/A
17:50,10 °C,Broken clouds.,13 mph,71%,1011 mbar,N/A
18:20,10 °C,Partly sunny.,10 mph,71%,1012 mbar,N/A
18:50,9 °C,Partly sunny.,9 mph,76%,1012 mbar,N/A
19:22,9 °C,Partly sunny.,5 mph,76%,1012 mbar,N/A
19:50,9 °C,Passing clouds.,8 mph,76%,1012 mbar,N/A
20:50,8 °C,Passing clouds.,7 mph,76%,1013 mbar,N/A
21:50,7 °C,Overcast.,6 mph,81%,1013 mbar,N/A
22:50,7 °C,Overcast.,6 mph,76%,1013 mbar,N/A
23:50,7 °C,Overcast.,7 mph,76%,1013 mbar,N/A
"00:50
Sat, 10 Apr",7 °C,Passing clouds.,5 mph,76%,1013 mbar,N/A
01:50,7 °C,Passing clouds.,5 mph,76%,1013 mbar,N/A
02:50,6 °C,Overcast.,5 mph,81%,1013 mbar,N/A
03:50,6 °C,Overcast.,6 mph,81%,1013 mbar,N/A
04:50,6 °C,Overcast.,7 mph,87%,1012 mbar,N/A
05:50,6 °C,Overcast.,9 mph,76%,1013 mbar,N/A
06:50,6 °C,Broken clouds.,8 mph,76%,1013 mbar,N/A
07:20,6 °C,Broken clouds.,9 mph,76%,1013 mbar,N/A
07:50,6 °C,Partly sunny.,9 mph,76%,1013 mbar,N/A
08:20,6 °C,Partly sunny.,10 mph,76%,1013 mbar,N/A
08:50,6 °C,Partly sunny.,10 mph,76%,1013 mbar,N/A
09:19,7 °C,Partly sunny.,13 mph,71%,1013 mbar,N/A
09:50,7 °C,Broken clouds.,14 mph,71%,1013 mbar,N/A
10:20,7 °C,Partly sunny.,14 mph,71%,1013 mbar,N/A
10:50,7 °C,Partly sunny.,12 mph,71%,1013 mbar,N/A
11:20,7 °C,Partly sunny.,12 mph,71%,1013 mbar,N/A
11:50,7 °C,Light rain. Partly sunny.,13 mph,71%,1013 mbar,N/A
12:22,8 °C,Overcast.,10 mph,66%,1013 mbar,N/A
12:50,8 °C,Light rain. Partly sunny.,13 mph,62%,1012 mbar,N/A
13:20,8 °C,Partly sunny.,13 mph,62%,1012 mbar,N/A
13:50,8 °C,Mostly cloudy.,14 mph,57%,1012 mbar,N/A
14:20,8 °C,Partly sunny.,14 mph,57%,1012 mbar,N/A
14:50,8 °C,Partly sunny.,13 mph,57%,1012 mbar,N/A
15:50,8 °C,Light rain. Partly sunny.,14 mph,66%,1012 mbar,N/A
16:20,6 °C,Light rain. Broken clouds.,16 mph,81%,1012 mbar,N/A
16:50,6 °C,Light rain. Partly sunny.,13 mph,76%,1012 mbar,N/A
17:20,7 °C,Light rain. Partly sunny.,9 mph,71%,1012 mbar,N/A
17:50,6 °C,Light rain. Partly sunny.,9 mph,76%,1012 mbar,N/A
18:20,7 °C,Broken clouds.,7 mph,71%,1012 mbar,N/A
18:50,7 °C,Broken clouds.,13 mph,57%,1012 mbar,N/A
19:20,7 °C,Broken clouds.,12 mph,57%,1012 mbar,N/A
19:50,7 °C,Partly cloudy.,12 mph,53%,1012 mbar,N/A
20:21,6 °C,Clear.,8 mph,57%,1013 mbar,16 km
20:50,6 °C,Clear.,9 mph,57%,1013 mbar,16 km
21:50,6 °C,Overcast.,10 mph,57%,1014 mbar,N/A
22:50,5 °C,Overcast.,8 mph,61%,1014 mbar,N/A
23:50,4 °C,Overcast.,8 mph,65%,1014 mbar,N/A
"00:50
Sun, 11 Apr",3 °C,Overcast.,8 mph,70%,1015 mbar,N/A
01:50,2 °C,Overcast.,7 mph,75%,1015 mbar,N/A
02:50,2 °C,Overcast.,6 mph,75%,1014 mbar,N/A
03:50,0 °C,Passing clouds.,5 mph,80%,1015 mbar,N/A
04:50,0 °C,Passing clouds.,5 mph,87%,1015 mbar,N/A
05:50,-1 °C,Passing clouds.,3 mph,86%,1016 mbar,N/A
06:50,1 °C,Passing clouds.,7 mph,81%,1016 mbar,N/A
07:20,1 °C,Passing clouds.,8 mph,87%,1017 mbar,N/A
07:50,2 °C,Passing clouds.,8 mph,81%,1017 mbar,N/A
08:20,3 °C,Passing clouds.,10 mph,75%,1017 mbar,N/A
08:50,4 °C,Scattered clouds.,9 mph,70%,1018 mbar,N/A
09:20,5 °C,Partly sunny.,13 mph,61%,1018 mbar,N/A
09:50,6 °C,Passing clouds.,10 mph,53%,1018 mbar,N/A
10:20,6 °C,Passing clouds.,14 mph,49%,1018 mbar,N/A
10:50,6 °C,Passing clouds.,12 mph,53%,1018 mbar,N/A
11:20,7 °C,Passing clouds.,12 mph,46%,1018 mbar,N/A
11:50,7 °C,Passing clouds.,12 mph,46%,1019 mbar,N/A
12:20,8 °C,Scattered clouds.,12 mph,43%,1019 mbar,N/A
12:50,8 °C,Passing clouds.,12 mph,43%,1019 mbar,N/A
13:20,8 °C,Scattered clouds.,9 mph,43%,1019 mbar,N/A
13:50,8 °C,Partly sunny.,12 mph,43%,1019 mbar,N/A
14:20,7 °C,Partly sunny.,12 mph,46%,1019 mbar,N/A
14:50,8 °C,Partly sunny.,12 mph,43%,1020 mbar,N/A
